NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0220-2733,HUMAN OTC DRUG,INFLUENZINUM,,"INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED",PELLET,ORAL,20220816,,UNAPPROVED HOMEOPATHIC,,Boiron,"INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED); INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)",8; 8; 8; 8,[hp_X]/8[hp_X]; [hp_X]/8[hp_X]; [hp_X]/8[hp_X]; [hp_X]/8[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2734,HUMAN OTC DRUG,INFLUENZINUM,,"INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)",PELLET,ORAL,20220816,,UNAPPROVED HOMEOPATHIC,,Boiron,"INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED); INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA B VIRUS B/MICHIGAN/01/2021 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED); INFLUENZA B VIRUS B/PHUKET/3073/2013 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)",30; 30; 30; 30,[hp_X]/30[hp_X]; [hp_X]/30[hp_X]; [hp_X]/30[hp_X]; [hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2749,HUMAN OTC DRUG,Jalapa,,IPOMOEA PURGA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,IPOMOEA PURGA ROOT,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2750,HUMAN OTC DRUG,Jalapa,,IPOMOEA PURGA ROOT,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,IPOMOEA PURGA ROOT,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2777,HUMAN OTC DRUG,Juglans regia,,"JUGLANS REGIA LEAF, JUGLANS REGIA FRUIT RIND, IMMATURE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"JUGLANS REGIA FRUIT RIND, IMMATURE; JUGLANS REGIA LEAF",30; 30,[hp_C]/30[hp_C]; [hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2778,HUMAN OTC DRUG,Juglans regia,,"JUGLANS REGIA FRUIT RIND, IMMATURE",PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,"JUGLANS REGIA FRUIT RIND, IMMATURE",200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2789,HUMAN PRESCRIPTION DRUG,Juniperus virginiana,,JUNIPERUS VIRGINIANA TWIG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,JUNIPERUS VIRGINIANA TWIG,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2798,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2799,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2800,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2801,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2802,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2803,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2804,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2805,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2809,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2810,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2811,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2812,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2813,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2814,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2815,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2816,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2819,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2820,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2821,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2822,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2823,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2824,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2827,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2828,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2829,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,7,[hp_C]/7[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2830,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2831,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2832,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2833,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2834,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2835,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2836,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2837,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2847,HUMAN OTC DRUG,Kali arsenicosum,,POTASSIUM ARSENITE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM ARSENITE ANHYDROUS,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2850,HUMAN OTC DRUG,Kali arsenicosum,,POTASSIUM ARSENITE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM ARSENITE ANHYDROUS,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2854,HUMAN OTC DRUG,Kali bichromicum,,POTASSIUM DICHROMATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM DICHROMATE,12,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2859,HUMAN OTC DRUG,Kali bromatum,,POTASSIUM BROMIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM BROMIDE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2863,HUMAN OTC DRUG,Kali carbonicum,,POTASSIUM CARBONATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CARBONATE,6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2871,HUMAN OTC DRUG,Kali chloricum,,POTASSIUM CHLORATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CHLORATE,30,[hp_C]/30[hp_C],"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Potassium Compounds [CS], Potassium Salt [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2887,HUMAN OTC DRUG,Kali iodatum,,POTASSIUM IODIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM IODIDE,6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2891,HUMAN OTC DRUG,Kali muriaticum,,POTASSIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM CHLORIDE,6,[hp_X]/1,"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Potassium Compounds [CS], Potassium Salt [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2908,HUMAN OTC DRUG,Kali phosphoricum,,"POTASSIUM PHOSPHATE, DIBASIC",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Laboratoires Boiron,"POTASSIUM PHOSPHATE, DIBASIC",6,[hp_X]/1,"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Potassium Compounds [CS], Potassium Salt [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2921,HUMAN OTC DRUG,Kali sulphuricum,,POTASSIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM SULFATE,6,[hp_X]/1,"Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Osmotic Activity [MoA], Osmotic Laxative [EPC], Potassium Compounds [CS], Potassium Salt [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2927,HUMAN OTC DRUG,Kalmia latifolia,,KALMIA LATIFOLIA LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KALMIA LATIFOLIA LEAF,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2928,HUMAN OTC DRUG,Kalmia latifolia,,KALMIA LATIFOLIA LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KALMIA LATIFOLIA LEAF,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2931,HUMAN OTC DRUG,Kalmia latifolia,,KALMIA LATIFOLIA LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KALMIA LATIFOLIA LEAF,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2932,HUMAN OTC DRUG,Kalmia latifolia,,KALMIA LATIFOLIA LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KALMIA LATIFOLIA LEAF,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2934,HUMAN OTC DRUG,Kalmia latifolia,,KALMIA LATIFOLIA LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KALMIA LATIFOLIA LEAF,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2940,HUMAN OTC DRUG,Kreosotum,,WOOD CREOSOTE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,WOOD CREOSOTE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2943,HUMAN OTC DRUG,Kreosotum,,WOOD CREOSOTE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,WOOD CREOSOTE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2944,HUMAN OTC DRUG,Kreosotum,,WOOD CREOSOTE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,WOOD CREOSOTE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-2946,HUMAN OTC DRUG,Kreosotum,,WOOD CREOSOTE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,WOOD CREOSOTE,12,[hp_C]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
