NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0220-0081,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0082,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0085,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0086,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0089,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0092,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0098,HUMAN OTC DRUG,Aesculus hippocastanum,,HORSE CHESTNUT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HORSE CHESTNUT,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0104,HUMAN OTC DRUG,Aethusa cynapium,,AETHUSA CYNAPIUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AETHUSA CYNAPIUM,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0105,HUMAN OTC DRUG,Aethusa cynapium,,AETHUSA CYNAPIUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AETHUSA CYNAPIUM,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0109,HUMAN OTC DRUG,Aethusa cynapium,,AETHUSA CYNAPIUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AETHUSA CYNAPIUM,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0110,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0113,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0114,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0117,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0118,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0121,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0122,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA FRUITING BODY,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA FRUITING BODY,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0124,HUMAN OTC DRUG,Agaricus muscarius,,AMANITA MUSCARIA WHOLE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMANITA MUSCARIA WHOLE,6,[hp_X]/6[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0125,HUMAN PRESCRIPTION DRUG,Agnus castus,,CHASTE TREE FRUIT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CHASTE TREE FRUIT,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0126,HUMAN PRESCRIPTION DRUG,Agnus castus,,CHASTE TREE FRUIT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CHASTE TREE FRUIT,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0129,HUMAN PRESCRIPTION DRUG,Agnus castus,,CHASTE TREE FRUIT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CHASTE TREE FRUIT,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0130,HUMAN PRESCRIPTION DRUG,Agnus castus,,CHASTE TREE FRUIT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CHASTE TREE FRUIT,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0140,HUMAN PRESCRIPTION DRUG,Agnus castus,,CHASTE TREE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CHASTE TREE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0141,HUMAN OTC DRUG,Agraphis nutans,,HYACINTHOIDES NON-SCRIPTA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HYACINTHOIDES NON-SCRIPTA,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0142,HUMAN OTC DRUG,Agraphis nutans,,HYACINTHOIDES NON-SCRIPTA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HYACINTHOIDES NON-SCRIPTA,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0144,HUMAN OTC DRUG,Agraphis nutans,,HYACINTHOIDES NON SCRIPTA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,HYACINTHOIDES NON-SCRIPTA,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0145,HUMAN OTC DRUG,Agraphis Nutans,,HYACINTHOIDES NON-SCRIPTA WHOLE,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,HYACINTHOIDES NON-SCRIPTA,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0153,HUMAN OTC DRUG,Aletris Farinosa,,ALETRIS FARINOSA ROOT,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,ALETRIS FARINOSA ROOT,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0156,HUMAN OTC DRUG,AILANTHUS GLANDULOSUS,,AILANTHUS ALTISSIMA FLOWERING TWIG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AILANTHUS ALTISSIMA FLOWERING TWIG,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0157,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,5,[hp_C]/5[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0158,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,6,[hp_C]/6[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0160,HUMAN OTC DRUG,Aletris farinosa,,ALETRIS FARINOSA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALETRIS FARINOSA ROOT,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0161,HUMAN OTC DRUG,Alfalfa,,ALFALFA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALFALFA,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0164,HUMAN OTC DRUG,Alfalfa,,ALFALFA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALFALFA,6,[hp_X]/6[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0165,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,9,[hp_C]/9[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0166,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,12,[hp_C]/12[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0169,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,15,[hp_C]/15[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0170,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,30,[hp_C]/30[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0172,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,6,[hp_X]/1,"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0174,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,30,[hp_X]/30[hp_X],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0177,HUMAN OTC DRUG,Allium sativum,,GARLIC,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,GARLIC,30,[hp_C]/30[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Plant Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0178,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,200,[kp_C]/200[kp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0179,HUMAN OTC DRUG,Allium cepa,,ONION,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ONION,1,[hp_M]/[hp_M],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Vegetable Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0182,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0183,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0186,HUMAN OTC DRUG,Allium sativum,,GARLIC,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,GARLIC,200,[kp_C]/200[kp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Plant Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0187,HUMAN OTC DRUG,Aloe,,ALOE FEROX LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALOE FEROX LEAF,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0189,HUMAN OTC DRUG,Aloe,,ALOE FEROX LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALOE FEROX LEAF,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0190,HUMAN OTC DRUG,Aloe,,ALOE FEROX LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALOE FEROX LEAF,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0191,HUMAN OTC DRUG,Aloe,,ALOE FEROX LEAF,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALOE FEROX LEAF,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0194,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0195,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0198,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0199,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0201,HUMAN OTC DRUG,Alumen,,POTASSIUM ALUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM ALUM,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0205,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,30,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0209,HUMAN OTC DRUG,Alumina silicata,,KAOLIN,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,KAOLIN,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0211,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0213,HUMAN OTC DRUG,Aluminum metallicum,,ALUMINUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0215,HUMAN OTC DRUG,Alumina,,ALUMINUM OXIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,ALUMINUM OXIDE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0218,HUMAN OTC DRUG,Ambrosia artemisiaefolia,,AMBROSIA ARTEMISIIFOLIA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMBROSIA ARTEMISIIFOLIA,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0219,HUMAN OTC DRUG,Ambrosia artemisiaefolia,,AMBROSIA ARTEMISIIFOLIA,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,AMBROSIA ARTEMISIIFOLIA,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0222,HUMAN OTC DRUG,Aloe,,ALOE FEROX LEAF,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,ALOE FEROX LEAF,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0223,HUMAN OTC DRUG,Alumen,,POTASSIUM ALUM,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,POTASSIUM ALUM,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
